Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
Policoro,Generic,12/10/1980,1980,345,1980,0,9.3,2.6999998,87.01331,55.125977,0,0,8,0,0,10.096153,0.05165997,,24.401901,,0,,0.32471973,13.393116,0.07,11/19/1980 12:00:00 AM,0,0.99406725,0.005157673,0.0007750741,0,0.005932747,0.0007750741,,0.051619798,14.367646,0,,0.0007776618,0,0.0015547276,0.0077765766,0,0,0,0,0
Policoro,Generic,12/11/1980,1980,346,1980,0,13.1,5.1000004,92.78159,54.086132,3,0,8.1,0,0,10.576923,0.05314663,,27.468786,,0,,0.5249437,13.918059,0.07,11/19/1980 12:00:00 AM,0,0.99423283,0.0050137527,0.00075339316,0,0.005767146,0.00075339316,,0.053105436,17.419655,0,,0.0007750988,0,0.0015496016,0.007750741,0,0,0,0,0
Policoro,Generic,12/12/1980,1980,347,1980,0,13.7,6.8,96.9342,61.12063,7,0,7.8,0,0,11.057692,0.05660751,,31.011923,,0,,0.64153874,14.559598,0.07,11/19/1980 12:00:00 AM,0,0.99458486,0.0039044858,0.001510661,0,0.0054151467,0.001510661,,0.056564864,20.947256,0,,0.0007534027,0,0.0015062094,0.0075339316,0,0,0,0,0
Policoro,Generic,12/13/1980,1980,348,1980,0,12.799999,6.9999995,98.061195,66.4779,7,0,6.4000006,0,0,11.538462,0.06109871,,34.04262,,0,,0.41302887,14.972627,0.07,11/19/1980 12:00:00 AM,0,0.99498135,0.0023717224,0.0026469426,0,0.005018665,0.0026469426,,0.06100641,23.949133,0,,0.0015106797,0,0.0030190945,0.01510661,0,0,0,0,0
Policoro,Generic,12/14/1980,1980,349,1980,0,13.3,5.9000006,94.79503,57.658123,5,0,7.5,0,0,12.019231,0.06547126,,37.733063,,0,,0.75837034,15.730997,0.07,11/19/1980 12:00:00 AM,0.75837034,0.9953146,0.002215224,0.0024701643,0,0.0046853884,0.0024701643,,0.06529796,27.583878,0,,0.002646923,0,0.005286813,0.026469426,0,0,0,0,0
Policoro,Generic,12/15/1980,1980,350,1980,0,12.9,8.1,100,73.33061,9,0,4.4,0,0,12.5,0.069742344,,40.25558,,0,,1,16.730997,0.07,11/19/1980 12:00:00 AM,1,0.9919131,0.0057680192,0.0023188891,0,0.008086909,0.0023188891,,0.06957007,30.063047,0,,0.0024701357,0,0.0049341917,0.024701644,0,0,0,0,0
Policoro,Generic,12/16/1980,1980,351,1980,0,14.299999,10,100,79.231895,13,0,2.6,0,0,12.980769,0.074969605,,42.109665,,0,,1,17.730997,0.07,11/19/1980 12:00:00 AM,1,0.98726654,0.008645408,0.004088033,0,0.012733441,0.004088033,,0.07479575,31.881073,0,,0.0023189187,0,0.004632473,0.02318889,0,0,0,0,0
Policoro,Generic,12/17/1980,1980,352,1980,0,13.299999,10.5,100,89.25922,21,0,1.4,0,0,13.461539,0.082062066,,43.179985,,0,,1,18.730997,0.07,11/19/1980 12:00:00 AM,1,0.9826849,0.01358037,0.0037347125,0,0.017315082,0.0037347125,,0.081726596,32.897438,0,,0.004088044,0,0.008159399,0.04088033,0,0,0,0,0
Policoro,Generic,12/18/1980,1980,353,1980,0,13.300001,9.600001,100,82.08903,13,3.4,6.6000004,0,0,13.942307,0.089204684,,48.457535,,0,,1,19.730997,0.07,11/19/1980 12:00:00 AM,1,0.977926,0.018637996,0.0034359675,0,0.022073964,0.0034359675,,0.08887153,38.07873,0,,0.0037347078,0,0.007455468,0.037347123,0,0,0,0,0
Policoro,Generic,12/19/1980,1980,354,1980,0,11.800001,8.900001,100,85.43585,24,30.8,0.3,0,0,14.423077,0.09613982,,48.691235,,0,,0.59045357,20.321451,0.07,11/19/1980 12:00:00 AM,0,0.97292745,0.023884114,0.0031884601,0,0.027072575,0.0031884601,,0.09580948,38.27567,0,,0.0034359694,0,0.006860137,0.034359675,0,0,0,0,0
Policoro,Generic,12/20/1980,1980,355,1980,0,11.1,6.5,97.28008,71.27825,7,0,6.5,0,0,14.903847,0.10210188,,53.263435,,0,,1,21.321451,0.07,11/19/1980 12:00:00 AM,1,0.9745033,0.02249349,0.0030032154,0,0.025496705,0.0030032154,,0.10177633,42.77239,0,,0.0031884313,0,0.00636667,0.031884603,0,0,0,0,0
Policoro,Generic,12/21/1980,1980,356,1980,0,11.8,7.4000006,99.57472,74.09336,24,20.2,2,0,0,15.384616,0.106604196,,54.865833,,0,,0.8614607,22.18291,0.07,11/19/1980 12:00:00 AM,0.8614607,0.9682993,0.02882311,0.0028775441,0,0.031700652,0.0028775441,,0.10628404,44.33036,0,,0.0030032396,0,0.005997479,0.030032154,0,0,0,0,0
Policoro,Generic,12/22/1980,1980,357,1980,0,9.7,5.9000006,95.60605,73.79255,24,5.1,4.5,0,0,15.865384,0.112037145,,57.944515,,0,,0.5434605,22.726372,0.07,11/19/1980 12:00:00 AM,0,0.9632875,0.03167846,0.0050340444,0,0.036712505,0.0050340444,,0.11171475,47.353767,0,,0.0028775334,0,0.005746782,0.028775442,0,0,0,0,0
Policoro,Generic,12/23/1980,1980,358,1980,0,10.5,5.9,95.69336,70.01055,7,0,4.9,0,0,16.346153,0.11575395,,61.585686,,0,,0.5387153,23.265087,0.07,11/19/1980 12:00:00 AM,0,0.96445817,0.027294833,0.008246985,0,0.035541818,0.008246985,,0.11517124,50.889885,0,,0.0050340295,0,0.010042727,0.050340444,0,0,0,0,0
Policoro,Generic,12/24/1980,1980,359,1980,0,12.3,6.2,96.13796,63.74067,7,0,6.4000006,0,0,16.826923,0.119918145,,67.14347,,0,,0.77394223,24.03903,0.07,11/19/1980 12:00:00 AM,0.77394223,0.9656787,0.026360713,0.007960605,0,0.03432132,0.007960605,,0.118929185,56.228825,0,,0.008246958,0,0.016425908,0.08246985,0,0,0,0,0
Policoro,Generic,12/25/1980,1980,360,1980,0,13.5,8.200001,100,70.911606,9,0,7.4,0,0,17.307693,0.1252656,,75.01735,,0,,0.51277524,24.551805,0.07,11/19/1980 12:00:00 AM,0,0.96057045,0.02808633,0.0113431895,0,0.03942952,0.0113431895,,0.124268405,63.836548,0,,0.007960618,0,0.015857875,0.079606056,0,0,0,0,0
Policoro,Generic,12/26/1980,1980,361,1980,0,13.200001,6.5000005,96.47289,61.56059,7,0,5.4,0,0,17.788462,0.1326374,,80.54056,,0,,0.35107136,24.902878,0.07,11/19/1980 12:00:00 AM,0,0.96274215,0.022412099,0.014845745,0,0.037257843,0.014845745,,0.13113287,69.06049,0,,0.011343181,0,0.022557676,0.11343189,0,0,0,0,0
Policoro,Generic,12/27/1980,1980,362,1980,0,10.2,4.6,92.193634,62.864525,3,0,3.7,0,0,18.26923,0.13894928,,83.518974,,0,,0.42674097,25.329618,0.07,11/19/1980 12:00:00 AM,0,0.964416,0.016852297,0.018731672,0,0.03558397,0.018731672,,0.13688648,71.759766,0,,0.014845729,0,0.02947104,0.14845745,0,0,0,0,0
Policoro,Generic,12/28/1980,1980,363,1980,0,10.2,5,93.26151,65.39379,5,0,3.8,0,0,18.75,0.1426474,,86.74417,,0,,0.6471586,25.976776,0.07,11/19/1980 12:00:00 AM,0.6471586,0.9653092,0.016441157,0.018249623,0,0.034690782,0.018249623,,0.13997538,74.61978,0,,0.018731654,0,0.037112415,0.18731672,0,0,0,0,0
Policoro,Generic,12/29/1980,1980,364,1980,0,10.9,6.6999993,97.84415,73.65709,9,0,7.5,0,0,19.23077,0.14659207,,94.318596,,0,,0.620521,26.597298,0.07,11/19/1980 12:00:00 AM,0.620521,0.9597877,0.017159013,0.022780104,0.00027314108,0.04021226,0.023053244,,0.14391682,81.60454,0,,0.01824963,0,0.03616619,0.18249623,0,0,0,0,0
Policoro,Generic,12/30/1980,1980,365,1980,0,10.5,6.4,97.04463,73.49362,9,0,5,0,0,19.711538,0.15191033,,99.343285,,0,,0.62122035,27.218517,0.07,11/19/1980 12:00:00 AM,0,0.95480746,0.018116264,0.026812684,0.0002635786,0.045192525,0.027076263,,0.14840831,86.059135,0,,0.023053229,0,0.045575023,0.23053244,0,0,0,0,0
Policoro,Generic,12/31/1980,1980,366,1980,0,11.8,6.8,97.94202,69.942474,7,0,7.0999994,0,0,20.192307,0.15690292,,107.45416,,0,,0.4858424,27.70436,0.07,11/19/1980 12:00:00 AM,0,0.95617896,0.017600352,0.025965516,0.00025519164,0.04382106,0.026220707,,0.15265459,93.258095,0,,0.027076244,0,0.05341935,0.27076262,0,0,0,0,0
Policoro,Generic,1/1/1981,1981,1,1980,0,13.3,6.4000006,96.138756,60.529892,5,0,7.4,0,0,20.673077,0.16299388,,116.755264,,0,,0.5289534,28.233313,0.07,11/19/1980 12:00:00 AM,0,0.9577641,0.016984988,0.02472629,0.00052465015,0.04223593,0.02525094,,0.15872006,101.584366,0,,0.02622068,0,0.05175382,0.26220706,0,0,0,0,0
Policoro,Generic,1/2/1981,1981,2,1980,0,10.4,5.6999993,95.15197,69.11645,7,0,6.6000004,0,0,21.153847,0.16989833,,123.82209,,0,,0.5387153,28.772028,0.07,11/19/1980 12:00:00 AM,0,0.9594237,0.011504987,0.028119389,0.00095189153,0.040576268,0.02907128,,0.16560824,107.876755,0,,0.025250912,0,0.049864233,0.2525094,0,0,0,0,0
Policoro,Generic,1/3/1981,1981,3,1980,0,12.3,6.2,96.13796,63.74067,7,0,7.7,0,0,21.634617,0.17466068,,133.56128,,0,,0.80921835,29.581245,0.07,11/19/1980 12:00:00 AM,0.80921835,0.9604624,0.011243974,0.027367685,0.00092593697,0.039537594,0.028293623,,0.16958308,116.50029,0,,0.029071271,0,0.05729741,0.2907128,0,0,0,0,0
Policoro,Generic,1/4/1981,1981,4,1980,0,14.2,8.8,100,71.32028,9,0,6.3,0,0,22.115383,0.18096523,,143.82558,,0,,0.38421875,29.965464,0.07,11/19/1980 12:00:00 AM,0,0.95189166,0.020786157,0.026428513,0.00089367875,0.04810835,0.027322192,,0.17584507,125.63483,0,,0.02829361,0,0.05578667,0.28293622,0,0,0,0,0
Policoro,Generic,1/5/1981,1981,5,1980,0,11.8,5.2,93.62871,59.85955,5,2.7,5,0,0,22.596153,0.19056836,,150.16624,,0,,0.108370595,30.073833,0.07,11/19/1980 12:00:00 AM,0,0.9542668,0.019765869,0.02435909,0.0016082325,0.045733195,0.025967322,,0.18536161,131.19662,0,,0.027322173,0,0.053897858,0.2732219,0,0,0,0,0
Policoro,Generic,1/6/1981,1981,6,1980,0,9.7,3.6999998,89.735916,59.39921,0,3.6,7.0999994,0,0,23.076923,0.19611493,,157.46988,,0,,0.43473634,30.50857,0.07,11/19/1980 12:00:00 AM,0.43473634,0.9555471,0.0143950535,0.028495125,0.0015627481,0.044452928,0.030057874,,0.19102235,137.68626,0,,0.0259673,0,0.051260293,0.25967324,0,0,0,0,0
Policoro,Generic,1/7/1981,1981,7,1980,0,7,3,86.54822,65.48682,24,19.5,1.7,0,0,23.557693,0.19962046,,158.79825,,0,,0.10842871,30.616999,0.07,11/19/1980 12:00:00 AM,0,0.95045996,0.020009993,0.027994724,0.0015353047,0.04954002,0.029530028,,0.1936203,138.59784,0,,0.030057847,0,0.059212208,0.30057874,0,0,0,0,0
Policoro,Generic,1/8/1981,1981,8,1980,0,4.5,0.4000001,77.36108,57.77976,24,5.6,4.7,0,0,24.038462,0.20156607,,160.61534,,0,,0,30.616999,0.07,11/19/1980 12:00:00 AM,0,0.95092267,0.019832354,0.027724504,0.0015204852,0.049077343,0.02924499,,0.19561382,139.96336,0,,0.029530048,0,0.05818808,0.29530028,0,0,0,0,0
Policoro,Generic,1/9/1981,1981,9,1980,0,5,0.5999999,78.46319,57.41612,0,0,8,0,0,24.51923,0.20200162,,164.15775,,0,,0,30.616999,0.07,11/19/1980 12:00:00 AM,0,0.95102847,0.019789591,0.027664727,0.0015172068,0.048971526,0.029181933,,0.19609408,142.91153,0,,0.029245019,0,0.05763477,0.2924499,0,0,0,0,0
Policoro,Generic,1/10/1981,1981,10,1980,0,7,0.5999999,80.39598,51.232136,0,0,7.9000006,0,0,25,0.20258099,,168.91882,,0,,0.06898774,30.685986,0.07,11/19/1980 12:00:00 AM,0,0.95116854,0.019732995,0.027585607,0.0015128676,0.048831467,0.029098475,,0.19666928,146.97601,0,,0.029181957,0,0.057512343,0.29181933,0,0,0,0,0
Policoro,Generic,1/11/1981,1981,11,1980,0,10.3,3.0999997,88.23246,53.776405,0,0,8.3,0,0,25.480768,0.20368658,,177.78651,,0,,0.83428496,31.520271,0.07,11/19/1980 12:00:00 AM,0.83428496,0.95142376,0.014871469,0.032200124,0.0015046559,0.048576247,0.03370478,,0.19775961,154.80092,0,,0.029098451,0,0.05735016,0.29098475,0,0,0,0,0
Policoro,Generic,1/12/1981,1981,12,1980,0,11.800001,8.100001,100,79.20952,11,0,6.6000004,0,0,25.961538,0.20724343,,188.44125,,0,,1,32.52027,0.07,11/19/1980 12:00:00 AM,1,0.9406011,0.026222195,0.03169774,0.0014789583,0.059398893,0.033176698,,0.20025834,164.07716,0,,0.033704758,0,0.06627351,0.33704782,0,0,0,0,0
Policoro,Generic,1/13/1981,1981,13,1980,0,12,8.200001,100,78.865585,24,14.6,1.9,0,0,26.442307,0.21498358,,191.67105,,0,,0.58288956,33.10316,0.07,11/19/1980 12:00:00 AM,0,0.9283966,0.039581425,0.030596104,0.001425867,0.071603395,0.03202197,,0.20785113,166.66428,0,,0.03317672,0,0.06525272,0.33176696,0,0,0,0,0
Policoro,Generic,1/14/1981,1981,14,1980,0,11,6.4,97.02114,71.07079,7,1.3,6.8,0,0,26.923079,0.22305182,,202.00174,,0,,0.4916532,33.594814,0.07,11/19/1980 12:00:00 AM,0,0.9308882,0.038204942,0.02953218,0.0013747207,0.06911184,0.0309069,,0.21590926,175.71376,0,,0.032022,0,0.06301862,0.3202197,0,0,0,0,0
Policoro,Generic,1/15/1981,1981,15,1980,0,11.7,5.8,95.267624,63.91877,5,3.2000003,8,0,0,27.403847,0.22920504,,214.56255,,0,,0.22407538,33.81889,0.07,11/19/1980 12:00:00 AM,0,0.93266094,0.037210323,0.028790401,0.0013383575,0.06733908,0.030128758,,0.22212102,186.83647,0,,0.030906916,0,0.060858607,0.309069,0,0,0,0,0
Policoro,Generic,1/16/1981,1981,16,1980,0,10.7,3.8000002,90.08221,56.166603,1,1,6.1,0,0,27.884615,0.23548618,,222.71576,,0,,0.070271686,33.88916,0.07,11/19/1980 12:00:00 AM,0,0.9344193,0.028610663,0.034575015,0.002395045,0.065580726,0.03697006,,0.22839127,193.97343,0,,0.030128777,0,0.059349835,0.3012876,0,0,0,0,0
Policoro,Generic,1/17/1981,1981,17,1980,0,10.5,3.1000001,88.23956,53.06757,0,0,9.7,0,0,28.365385,0.23987286,,235.10251,,0,,0.39464742,34.283806,0.07,11/19/1980 12:00:00 AM,0,0.9356041,0.028062943,0.032353297,0.003979696,0.064395934,0.036332995,,0.23100474,204.66682,0,,0.03697008,0,0.072573364,0.3697006,0,0,0,0,0
Policoro,Generic,1/18/1981,1981,18,1980,0,11.9,5.3000007,93.865845,60.032677,5,3.1,3.4,0,0,28.846153,0.24375778,,240.68246,,0,,0.33798084,34.621788,0.07,11/19/1980 12:00:00 AM,0,0.9365527,0.027682738,0.031848263,0.003916269,0.063447274,0.03576453,,0.23490134,209.29707,0,,0.036332965,0,0.071345866,0.36332995,0,0,0,0,0
Policoro,Generic,1/19/1981,1981,19,1980,0,10.7,4.6,92.20601,60.810135,3,0,9.5,0,0,29.326921,0.24995984,,254.90414,,0,,0.98642373,35.60821,0.07,11/19/1980 12:00:00 AM,0.98642373,0.9380598,0.022377037,0.033878602,0.0056845583,0.061940197,0.03956316,,0.24102014,221.68913,0,,0.035764515,0,0.070249915,0.3576453,0,0,0,0,0
Policoro,Generic,1/20/1981,1981,20,1980,0,11.9,6.1999993,96.286354,65.54297,24,7.7,5.9,0,0,29.807693,0.25493512,,265.5609,,0,,0.38431758,35.99253,0.07,11/19/1980 12:00:00 AM,0,0.9225427,0.03864617,0.03108724,0.00772393,0.07745734,0.03881117,,0.24484907,230.7348,0,,0.03956318,0,0.07756114,0.3956316,0,0,0,0,0
Policoro,Generic,1/21/1981,1981,21,1980,0,8.5,4.9,92.51255,72.22697,5,0,1.9,0,0,30.288462,0.2618758,,268.17078,,0,,0.40275317,36.395283,0.07,11/19/1980 12:00:00 AM,0,0.9245186,0.028474271,0.039487913,0.0075192163,0.0754814,0.04700713,,0.2517121,232.66432,0,,0.038811147,0,0.076115966,0.3881117,0,0,0,0,0
Policoro,Generic,1/22/1981,1981,22,1980,0,9.2,4.9000006,92.79285,69.09865,5,0,6.3,0,0,30.769232,0.2657549,,277.4115,,0,,0.4919085,36.88719,0.07,11/19/1980 12:00:00 AM,0,0.9255162,0.016559955,0.048130073,0.009793807,0.07448383,0.05792388,,0.25326252,240.19212,0,,0.047007143,0,0.09180462,0.4700713,0,0,0,0,0
Policoro,Generic,1/23/1981,1981,23,1980,0,12.5,6.1000004,95.77997,62.243046,5,0,9.6,0,0,31.25,0.2700684,,296.2881,,0,,0.41172287,37.298916,0.07,11/19/1980 12:00:00 AM,0,0.926548,0.016371932,0.047440797,0.009639267,0.073451996,0.057080064,,0.254425,255.39558,0,,0.057923853,0,0.11249256,0.5792388,0,0,0,0,0
Policoro,Generic,1/24/1981,1981,24,1980,0,11.6,5.3000007,93.950714,61.289173,5,0,10.1,0,0,31.730768,0.2775082,,314.82977,,0,,0.3551425,37.654057,0.07,11/19/1980 12:00:00 AM,0,0.9283833,0.015998708,0.043440282,0.01217774,0.07161673,0.05561802,,0.261668,270.36917,0,,0.05708009,0,0.11090207,0.57080066,0,0,0,0,0
Policoro,Generic,1/25/1981,1981,25,1980,0,11.1,4.8,92.7071,60.37407,5,0,10.3,0,0,32.21154,0.28374472,,333.01956,,0,,0.43588835,38.089947,0.07,11/19/1980 12:00:00 AM,0,0.92984897,0.015724082,0.03993093,0.014496001,0.07015101,0.05442693,,0.2679634,285.13342,0,,0.055618048,0,0.10814273,0.55618024,0,0,0,0,0
Policoro,Generic,1/26/1981,1981,26,1980,0,11.5,5.4,94.24245,62.319138,5,0,10.7,0,0,32.692307,0.2893169,,353.4986,,0,,0.0063579865,38.096306,0.07,11/19/1980 12:00:00 AM,0,0.9310752,0.015534064,0.039170656,0.014220067,0.068924785,0.053390723,,0.27357027,301.90305,0,,0.05442691,0,0.105891526,0.5442693,0,0,0,0,0
Policoro,Generic,1/27/1981,1981,27,1980,0,7,2.3000002,84.73696,61.005074,0,0,7.6,0,0,33.173077,0.29562482,,361.67764,,0,,0,38.096306,0.07,11/19/1980 12:00:00 AM,0,0.9325441,0.0152044315,0.03832929,0.013922203,0.06745592,0.05225149,,0.27984118,308.30682,0,,0.05339074,0,0.10393089,0.53390723,0,0,0,0,0
Policoro,Generic,1/28/1981,1981,28,1980,0,5.1,1.9000001,81.84429,65.30023,0,0,4.5,0,0,33.653847,0.2975311,,365.3463,,0,,0.013948269,38.110252,0.07,11/19/1980 12:00:00 AM,0,0.93297625,0.015043401,0.03814733,0.013833004,0.06702373,0.051980335,,0.28198466,310.9074,0,,0.052251518,0,0.101772785,0.52251494,0,0,0,0,0
Policoro,Generic,1/29/1981,1981,29,1980,0,7.6,2.4,85.429474,59.4518,0,1,5.5,0,0,34.134613,0.298586,,371.77463,,0,,0.41741025,38.527664,0.06999999,11/19/1980 12:00:00 AM,0,0.9332091,0.014994205,0.038012553,0.013784132,0.066790886,0.051796686,,0.2830654,315.8647,0,,0.051980317,0,0.101258695,0.51980335,0,0,0,0,0
