Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
FIJO0QXX,Generic,5/16/1980,1980,137,1980,11,20,6.2000003,86.27616,34.997234,0,0,25.8,27.731096,1,0.752801,0.25852624,0,63.411858,10,0,0,0.03237959,0.08512825,0,0,0,1,0,0,0,0,0,,0.25852624,63.411858,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/17/1980,1980,138,1980,12,19.7,5.8999996,86.12599,34.86177,0,0,25.600002,37.781063,1,1.025622,0.26050505,0,89.51976,10,0,0,0.016933873,0.10206212,0,0,0,1,0,0,0,0,0,,0.26050505,89.51976,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/18/1980,1980,139,1980,13,15.799999,4.9999995,90.08064,43.794937,1,1.3,21.1,44.34185,1,1.2037241,0.2618022,0,103.63743,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.2618022,103.63743,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/19/1980,1980,140,1980,14,7.4,-0.9000001,76.91669,42.762024,0,1.2,20.8,44.377556,1,1.2046934,0.26180926,0,103.71317,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26180926,103.71317,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/20/1980,1980,141,1980,15,6,-2.3999999,72.134995,39.538254,0,0,21.7,44.377556,1,1.2046934,0.26180926,0,103.71317,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26180926,103.71317,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/21/1980,1980,142,1980,16,5.1,-2.5,71.00112,41.119007,0,0,13.7,44.377556,1,1.2046934,0.26180926,0,103.71317,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26180926,103.71317,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/22/1980,1980,143,1980,17,7.8999996,-2.9999998,72.051865,33.15424,0,0,20.5,44.377556,1,1.2046934,0.26180926,0,103.71317,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26180926,103.71317,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/23/1980,1980,144,1980,18,6.4,-0.19999981,77.89575,48.814056,0,4.4,7.2,44.393784,1,1.2051339,0.26181248,0,103.72509,10,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26181248,103.72509,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/24/1980,1980,145,1980,19,7.2,1.1000001,81.81382,53.314228,0,1.2,12.1,44.686504,1,1.2130803,0.2618704,0.019623954,104.086395,10.70133,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.2618704,104.086395,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/25/1980,1980,146,1980,20,7.3,1.3000002,82.39568,54.099644,0,3.7,14.300001,45.043648,1,1.2227755,0.26194116,0.020208731,104.60751,11.585725,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26194116,104.60751,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/26/1980,1980,147,1980,21,11,-0.19999981,79.70554,36.588486,0,0.8000001,21.4,46.04037,1,1.249833,0.26213866,0.020849032,106.78558,13.300457,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26213866,106.78558,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/27/1980,1980,148,1980,22,13.8,-1.1000004,76.36049,27.308067,0,0,26.099998,47.800278,1,1.2976083,0.26248762,0.021896387,111.482254,15.883248,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26248762,111.482254,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/28/1980,1980,149,1980,23,15,1.7000003,82.4197,33.40832,0,0,18.6,51.676865,1,1.4028438,0.26325727,0.02339856,118.8765,18.469622,0,0,0,0.10206212,0,0,0,1,0,0,0,0,0,,0.26325727,118.8765,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/29/1980,1980,150,1980,24,19.8,3.1000004,78.953865,26.108274,0,0,28.3,59.737602,1,1.6216643,0.26486233,0.026108138,142.4125,24.490646,0,0,0.086644985,0.18870711,0,0,0,1,0,0,0,0,0,,0.26486233,142.4125,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/30/1980,1980,151,1980,25,21.7,6.8999996,84.26035,32.304996,0,0.40000004,23,72.00615,1,1.9547118,0.26731718,0.031420425,171.7957,31.84558,0,0,0.94097066,1.1296778,0,0,0.94097066,1,0,0,0,0,0,,0.26731718,171.7957,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,5/31/1980,1980,152,1980,26,18.6,11,100,62.24463,7,3.1,18.5,85.00198,1,2.3075027,0.26993328,0.040199596,197.07608,39.679115,0,0,0.50777316,1.6374509,0,0,0,1,0,0,0,0,0,,0.26993328,197.07608,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/1/1980,1980,153,1980,27,24,11.5,89.605194,40.74619,0,0,19,101.95501,1,2.7677174,0.27337015,0.050763205,231.3768,49.975777,0,0,0.8956624,2.5331135,0,0,0.8956624,1,0,0,0,0,0,,0.27337015,231.3768,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/2/1980,1980,154,1980,28,23.8,14.700001,98.25904,55.73783,7,2.2,13.5,120.56625,1,3.2729466,0.27717444,0.06668194,258.50455,59.586056,0,0,0.74548006,3.2785935,0,0,0.74548006,1,0,0,0,0,0,,0.27717444,258.50455,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/3/1980,1980,155,1980,29,24.7,14.399999,94.72257,49.9321,5,3.9,18.9,139.47015,1,3.7861207,0.28107178,0.0870849,297.62302,77.157135,0,0,0.31887552,3.597469,0,0,0,1,0,0,0,0,0,,0.28107178,297.62302,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/4/1980,1980,156,1980,30,25.400002,10.500001,83.01286,32.48766,0,0,26.899998,156.66138,1,4.2528014,0.2846449,0.11069151,348.899,108.94494,0,0,0.23956348,3.8370326,0,0,0,1,0,0,0,0,0,,0.2846449,348.899,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/5/1980,1980,157,1980,31,24.9,9.4,81.87076,30.664276,0,0,27.3,172.8723,1,4.69287,0.28803918,0.1340744,398.55515,148.02025,0,0,0.41502908,4.252062,0,0,0,1,0,0,0,0,0,,0.28803918,398.55515,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/6/1980,1980,158,1980,32,25.4,11.4,85.17109,35.3867,0,0,26.5,190.58124,1,5.1736054,0.2917745,0.15784101,451.8932,192.67418,0,0,0.19454746,4.4466095,0,0,0,1,0,0,0,0,0,,0.2917745,451.8932,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/7/1980,1980,159,1980,33,26.400002,10.000001,78.77419,28.101406,0,0,29.5,208.0633,1,5.6481814,0.29548976,0.18599328,511.25513,251.24931,0,0,0.30003035,4.7466397,0,0,0,1,0,0,0,0,0,,0.29548976,511.25513,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/8/1980,1980,160,1980,34,27.2,11.8,80.406525,30.843946,0,0,28.5,226.9194,1,6.1600575,0.29952765,0.21552713,573.9577,316.82468,0,0,0.50335366,5.2499933,0,0,0,1,0,0,0,0,0,,0.29952765,573.9577,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/9/1980,1980,161,1980,35,26,12.8,86.657715,38.101353,0,0,24.5,245.67876,1,6.669308,0.303576,0.24965292,628.3081,382.1222,0,0,1,6.2499933,0,0,1,1,0,0,0,0,0,,0.303576,628.3081,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/10/1980,1980,162,1980,36,24.1,13.4,94.05666,48.164265,24,49.4,10.2,263.77176,1,7.160469,0.30750957,0.28514317,650.4147,413.17188,0,0,0.6694361,6.9194293,0,0,0.6694361,1,0,0,0,0,0,,0.30750957,650.4147,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/11/1980,1980,163,1980,37,23,12.400001,94.72633,48.549126,5,0,17.3,280.6645,1,7.619046,0.31120768,0.32030448,685.8428,472.32843,0,0,0.0011079179,6.920537,0,0,0,1,0,0,0,0,0,,0.31120768,685.8428,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/12/1980,1980,164,1980,38,14.4,3.7000003,88.130035,42.80135,0,1.2,29.8,285.41104,1,7.747899,0.31225115,0.35360378,703.0476,540.19946,0,0,0,6.920537,0,0,0,1,0,0,0,0,0,,0.31225115,703.0476,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/13/1980,1980,165,1980,39,17.4,3.2000003,83.289635,32.233994,0,0,31.1,291.8324,1,7.922216,0.31366587,0.3642908,727.4485,623.25116,0,0,0.082071014,7.002608,0,0,0,1,0,0,0,0,0,,0.31366587,727.4485,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/14/1980,1980,166,1980,40,19.8,6.5,87.44619,36.664856,0,0,14.8,302.40216,1,8.209147,0.31600204,0.37798923,746.7046,675.60754,0,0,0.06849682,7.0711045,0,0,0,1,0,0,0,0,0,,0.31600204,746.7046,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/15/1980,1980,167,1980,41,22.4,6.8999996,82.56632,30.333042,0,0,29.2,315.18085,1,8.556044,0.31883892,0.39929846,793.04846,797.17596,0,0,0.37719694,7.4483013,0,0,0,1,0,0,0,0,0,,0.31883892,793.04846,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/16/1980,1980,168,1980,42,24.1,10.2,86.11364,35.70005,0,0,29.6,331.39175,1,8.996112,0.32245713,0.42492604,853.3214,931.45215,0,0,0.47618976,7.924491,0,0,0,1,0,0,0,0,0,,0.32245713,853.3214,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/17/1980,1980,169,1980,43,23.9,11.1,88.90271,39.606483,0,0,29.2,348.04044,1,9.448065,0.32619536,0.45763195,915.0934,1074.1091,0,0,0.6098748,8.534366,0,0,0.6098748,1,0,0,0,0,0,,0.32619536,915.0934,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/18/1980,1980,170,1980,44,22,11.3,94.618286,47.9237,5,0.40000004,18.4,363.6043,1,9.870568,0.3297101,0.49115583,951.87396,1170.5878,0,0,0.8635878,9.397953,0,0,0.8635878,1,0,0,0,0,0,,0.3297101,951.87396,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/19/1980,1980,171,1980,45,21.8,12.8,99.01982,56.042152,7,0.5,23.3,380.00446,1,10.315774,0.33343437,0.52203155,1001.50635,1300.4391,0,0,1,10.397953,0,0,1,1,0,0,0,0,0,,0.33343437,1001.50635,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/20/1980,1980,172,1980,46,18.6,13.6,100,78.96277,13,1.1,14.6,394.83038,1,10.7182455,0.33681917,0.55419344,1029.9066,1386.8181,0,0,0.6715294,11.069483,0,0,0.6715294,1,0,0,0,0,0,,0.33681917,1029.9066,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/21/1980,1980,173,1980,47,16.3,8.8,99.53841,60.843025,7,1.5,13.4,404.50937,1,10.980996,0.33903804,0.5825337,1047.0358,1456.5405,0,0,0.50332946,11.572812,0,0,0,1,0,0,0,0,0,,0.33903804,1047.0358,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/22/1980,1980,174,1980,48,18.2,8.8,96.49719,52.304794,5,1.9,21.1,415.59845,1,11.282025,0.34158885,0.6009953,1078.1697,1578.3805,0,0,0.75254947,12.325361,0,0,0.75254947,1,0,0,0,0,0,,0.34158885,1078.1697,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/23/1980,1980,175,1980,49,17.6,9.7,99.94846,59.7766,7,1.1,12.6,426.9097,1,11.589087,0.34420022,0.62153363,1097.2789,1654.4606,0,0,0.67786294,13.003224,0,0,0.67786294,1,0,0,0,0,0,,0.34420022,1097.2789,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/24/1980,1980,176,1980,50,18.7,9.9,98.47959,55.70821,7,1.1,22,439.17825,1,11.922133,0.3470433,0.6419935,1133.767,1798.2053,0,0,1,14.003224,0,0,1,1,0,0,0,0,0,,0.3470433,1133.767,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/25/1980,1980,177,1980,51,15.299999,9.5,100,70.17242,24,20.1,7.8,448.63498,1,12.17885,0.34924227,0.66352654,1143.8019,1843.8801,0,0,0.44076023,14.443985,0,0,0,1,0,0,0,0,0,,0.34924227,1143.8019,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/26/1980,1980,178,1980,52,19.9,9.1,93.92297,46.724136,3,0,21.3,461.1956,1,12.519826,0.3521729,0.6799807,1180.5046,1993.3477,0,0,0.75254947,15.196534,0,0,0.75254947,1,0,0,0,0,0,,0.3521729,1180.5046,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/27/1980,1980,179,1980,53,17.6,9.7,99.94846,59.7766,7,1.8,9.6,472.50684,1,12.826887,0.35482162,0.70080626,1195.5133,2058.7065,0,0,0.44675514,15.64329,0,0,0,1,0,0,0,0,0,,0.35482162,1195.5133,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/28/1980,1980,180,1980,54,17.6,8.300001,96.211685,52.35336,5,0,22.8,482.77957,1,13.105755,0.35723484,0.71901214,1228.1064,2209.7993,0,0,0.38336393,16.026653,0,0,0,1,0,0,0,0,0,,0.35723484,1228.1064,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/29/1980,1980,181,1980,55,18,8.1,95.00135,49.728455,5,0,17.5,493.20084,1,13.388656,0.35969043,0.7351084,1253.6592,2329.2812,0,0,0.5388939,16.565548,0,0,0,1,0,0,0,0,0,,0.35969043,1253.6592,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,6/30/1980,1980,182,1980,56,21.3,10.4,94.07084,46.84084,3,0,15.1,507.68332,1,13.781804,0.36311516,0.75086755,1284.5918,2450.3228,0,0,0.3981211,16.963669,0,0,0,1,0,0,0,0,0,,0.36311516,1284.5918,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/1/1980,1980,183,1980,57,20.8,9.1,91.91702,43.253937,3,0,30.5,520.89526,1,14.140461,0.36625162,0.77159727,1342.0825,2700.723,0,0,0.3911481,17.354816,0,0,0,1,0,0,0,0,0,,0.36625162,1342.0825,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/2/1980,1980,184,1980,58,18.8,8.4,94.32862,47.927425,3,0,26.5,532.1325,1,14.445512,0.36892825,0.78954977,1384.878,2903.2424,0,0,0.35723925,17.712055,0,0,0,1,0,0,0,0,0,,0.36892825,1384.878,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/3/1980,1980,185,1980,59,20.2,8.6,91.97891,43.42287,3,0.6,25.3,544.54724,1,14.782529,0.37189475,0.80418116,1430.38,3111.7585,0,0,0.76368773,18.475742,0,0,0.76368773,1,0,0,0,0,0,,0.37189475,1430.38,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/4/1980,1980,186,1980,60,17.3,9.6,100,60.65244,7,2.7,13.9,555.5622,1,15.081546,0.37453488,0.81948674,1452.7179,3220.7974,0,0,0.5405254,19.016268,0,0,0,1,0,0,0,0,0,,0.37453488,1452.7179,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/5/1980,1980,187,1980,61,17.7,8.8,97.37263,54.465866,5,1.1,15.2,566.28046,1,15.372509,0.37711108,0.83245444,1476.6504,3340.1199,0,0,0.32387766,19.340145,0,0,0,1,0,0,0,0,0,,0.37711108,1476.6504,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/6/1980,1980,188,1980,62,19.2,8.1,92.766785,45.044918,3,0,21.8,577.59174,1,15.679569,0.37983736,0.84447074,1513.1355,3518.9648,0,0,0.601417,19.941563,0,0,0,1,0,0,0,0,0,,0.37983736,1513.1355,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/7/1980,1980,189,1980,63,18.2,9.3,97.82392,54.843163,5,1.5,11.6,589.0509,1,15.990644,0.38260707,0.8564479,1532.9469,3616.1868,0,0,0.86114025,20.802704,0,0,0.86114025,1,0,0,0,0,0,,0.38260707,1532.9469,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/8/1980,1980,190,1980,64,18.8,10.8,100,60.104244,7,3.7,14.9,602.04675,1,16.343437,0.38575742,0.8678933,1562.0444,3752.3992,0,0,0.49324277,21.295946,0,0,0,1,0,0,0,0,0,,0.38575742,1562.0444,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/9/1980,1980,191,1980,65,21.6,10.2,92.81696,44.77295,3,0,24.8,616.5983,1,16.738459,0.3892963,0.8800063,1616.7703,3985.386,0,0,0.5388939,21.83484,0,0,0,1,0,0,0,0,0,,0.3892963,1616.7703,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/10/1980,1980,192,1980,66,21.3,10.4,94.07084,46.84084,3,0,20.8,631.0808,1,17.131609,0.39282998,0.8865162,1662.8662,4182.2397,0,0,1,22.83484,0,0,1,1,0,0,0,0,0,,0.39282998,1662.8662,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/11/1980,1980,193,1980,67,19.3,12.200001,100,65.63906,9,0,17.7,645.4247,1,17.520994,0.39634094,0.8900685,1702.0638,4350.4263,0,0,1,23.83484,0,0,1,1,0,0,0,0,0,,0.39634094,1702.0638,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/12/1980,1980,194,1980,68,17,10.3,100,66.31747,24,6.5,11,656.73596,1,17.828054,0.39911717,0.8929831,1721.4082,4445.853,0,0,0.47274113,24.307583,0,0,0,1,0,0,0,0,0,,0.39911717,1721.4082,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/13/1980,1980,195,1980,69,18.9,8.9,95.448105,49.853115,5,0,20.8,668.4166,1,18.145144,0.40199092,0.8954119,1759.4532,4630.1016,0,0,1,25.307583,0,0,1,1,0,0,0,0,0,,0.40199092,1759.4532,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/14/1980,1980,196,1980,70,18.7,11.6,100,65.261635,9,0,13.4,681.915,1,18.511576,0.4053202,0.8967654,1788.0117,4758.387,0,0,0.6781556,25.985739,0,0,0.6781556,1,0,0,0,0,0,,0.4053202,1788.0117,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/15/1980,1980,197,1980,71,21.1,11.2,96.63027,51.37226,5,0,17.4,696.809,1,18.915895,0.40900388,0.8993294,1829.3013,4925.443,0,0,0.66025233,26.64599,0,0,0.66025233,1,0,0,0,0,0,,0.40900388,1829.3013,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/16/1980,1980,198,1980,72,20.6,10.800001,96.78316,51.66963,5,2.7,16.3,711.0833,1,19.303394,0.4125439,0.9010769,1866.6919,5082.242,0,0,0.639521,27.285511,0,0,0.639521,1,0,0,0,0,0,,0.4125439,1866.6919,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/17/1980,1980,199,1980,73,17.8,9.3,98.53415,56.648518,7,4.2,19.8,722.2465,1,19.606434,0.41531867,0.90330714,1902.4509,5254.7236,0,0,0.5196807,27.805191,0,0,0,1,0,0,0,0,0,,0.41531867,1902.4509,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/18/1980,1980,200,1980,74,17.7,8.700001,97.1065,53.9509,5,2.3,20.1,732.8905,1,19.89538,0.41796944,0.9053547,1937.2844,5425.6826,0,0,1,28.805191,0,0,1,1,0,0,0,0,0,,0.41796944,1937.2844,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/19/1980,1980,201,1980,75,15.800001,10.600001,100,74.85287,11,2.6,8.2,743.5345,1,20.184328,0.42062494,0.90755695,1951.5854,5495.5967,0,0,0.7588551,29.564047,0,0,0.7588551,1,0,0,0,0,0,,0.42062494,1951.5854,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/20/1980,1980,202,1980,76,19.1,10.5,99.278145,57.01617,7,0,17.7,756.53033,1,20.537119,0.4238734,0.9096892,1989.5663,5665.198,0,0,0.6692828,30.23333,0,0,0.6692828,1,0,0,0,0,0,,0.4238734,1989.5663,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/21/1980,1980,203,1980,77,20.5,10.8,97.01599,52.114307,5,0,21.2,770.73486,1,20.92272,0.42743152,0.91054696,2039.7058,5871.2764,0,0,1,31.23333,0,0,1,1,0,0,0,0,0,,0.42743152,2039.7058,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/22/1980,1980,204,1980,78,20.5,10.200001,95.45096,49.262383,24,8.2,11.1,784.5175,1,21.296871,0.43089122,0.9125941,2065.3845,5979.4185,0,0,0.50978625,31.743116,0,0,0,1,0,0,0,0,0,,0.43089122,2065.3845,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/23/1980,1980,205,1980,79,22.6,10.800001,91.76123,43.347073,3,0,24.3,800.14716,1,21.72116,0.4348226,0.9150185,2129.7153,6216.791,0,0,0.38836387,32.13148,0,0,0,1,0,0,0,0,0,,0.4348226,2129.7153,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/24/1980,1980,206,1980,80,23.9,10.2,86.682526,36.370224,0,0,25,816.23065,1,22.15777,0.43887678,0.91626376,2198.456,6461.3335,0,0,0.5008024,32.632282,0,0,0,1,0,0,0,0,0,,0.43887678,2198.456,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/25/1980,1980,207,1980,81,25.1,12.1,87.789955,38.888462,0,0,21.3,834.16113,1,22.64452,0.44340616,0.91893345,2264.4226,6670.291,0,0,0.5563366,33.188618,0,0,0,1,0,0,0,0,0,,0.44340616,2264.4226,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/26/1980,1980,208,1980,82,25.3,12.899999,89.12299,41.11519,0,0,24.599998,852.6208,1,23.145634,0.448079,0.92159474,2343.6846,6912.321,0,0,0.5522478,33.740864,0,0,0,1,0,0,0,0,0,,0.448079,2343.6846,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/27/1980,1980,209,1980,83,24.8,12.5,89.69056,41.525497,0,0,22.7,870.6058,1,23.633863,0.45264053,0.9237995,2415.6694,7136.1914,0,0,0.46773392,34.2086,0,0,0,1,0,0,0,0,0,,0.45264053,2415.6694,0,,0,0,0,0,0,0,0,0,0
FIJO0QXX,Generic,7/28/1980,1980,210,1980,84,25.2,11.8,86.75261,37.45262,0,0,23.9,888.42615,1,24.117622,0.45716822,0.9262758,2491.517,7372.529,0,103.2154,0.36866537,34.577263,0,0,0,1,0,0,0,0,0,,0.45716822,2491.517,0,,0,0,0,0,0,0,0,0,0
